№ ТРАНСАКЦІЇ;ДАТА;КОД ПЛАТНИК;НАЗВА ПЛАТНИКА;МФО ПЛАТНИКА;БАНК ПЛАТНИКА;КОД ОДЕРЖУВАЧ;НАЗВА ОДЕРЖУВАЧ;МФО ОДЕРЖУВАЧ;БАНК ОДЕРЖУВАЧ;СУМА;ПРИЗНАЧЕННЯ ПЛАТЕЖУ
2106380;30.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;39734511;"ТОВ ""Орхiдея України""";380355;"ТОВ КБ ""ЄВРОБАНК"" У М.КИЄВІ";7151,28;#2201280#,#2282-7151.28#,#за продукти харчування#,#нак№В2000000256 вiд 23.09.15#,#Дог.059/74 вiд 14.08.15#,#в т.ч. ПДВ 1191.88 #
1835446;29.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;24264459;"Приватне пiдприємство ""Ранок К""";380355;"ТОВ КБ ""ЄВРОБАНК"" У М.КИЄВІ";7128;#2201280#,#2282-7128.00#,#за продукти харчування#,#нак№200000060 вiд 24.09.15#,#Дог.059/93 вiд 08.09.15#,#в т.ч. ПДВ 1188 #
1168771;24.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;24264459;"Приватне пiдприємство ""Ранок К""";380355;"ТОВ КБ ""ЄВРОБАНК"" У М.КИЄВІ";7128;#2201280#,#2282-7128.00#,#прод.харч.#,#накл.№71 вiд 21.09.15#,#Дог.059/93 вiд 08.09.15#,#в т.ч. ПДВ 1188 #
765636;18.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;24264459;"Приватне пiдприємство ""Ранок К""";380355;"ТОВ КБ ""ЄВРОБАНК"" У М.КИЄВІ";7128;#2201280#,#2282-7128.00#,#прод.харч.#,#накл.№64 вiд 16.09.15#,#Дог.059/93 вiд 08.09.15#,#в т.ч. ПДВ 1188 #
1043122;23.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;24264459;"Приватне пiдприємство ""Ранок К""";380355;"ТОВ КБ ""ЄВРОБАНК"" У М.КИЄВІ";7128;#2201100#,#2230(2230)-7128.00#,#оплата за продукти харчування#,#нак.47 вiд 18.09.15#,#Дог.059/93 вiд 08.09.15#,#в т.ч. ПДВ 1188 #
661554;17.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;23494105;"АТ ""Райффайзен Банк Аваль""- КРД";322904;"КИЇВСЬКА РЕГ.ДИРЕКЦІЯ (Ф) АППБ ""АВАЛЬ""";7063,16;#2201290#,#2281-7063.16#,#з-та за 1 пол. 09.15р.#,#зг-но догов.№05/05-04-02/230 вiд 09.04.04р#,# без ПДВ #
1045501;23.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;NA;ФОП Конюшок Леся Миколаївна;380805;"АППБ ""АВАЛЬ""";6996;#2201100#,#2230(2230)-6996.00#,#оплата за продукти харчування #,#нак.1210 вiд 21.09.15#,#Дог.059/88 вiд 01.09.15#,#в т.ч. ПДВ 1166 #
764369;18.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;39530108;"ТОВ ""Новiтнє""";320984;"ЗАТ ""ПРОКРЕДИТ БАНК""";6933,9;#2201380#,#2282-6933.90#,#додаток до офсетного друку#,#накл.№РН-080901 вiд 08.09.15#,#Дог.Т059/415 вiд 27.08.15#,#в т.ч. ПДВ 1155.65 #
1167259;24.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;39734511;"ТОВ ""Орхiдея України""";380355;"ТОВ КБ ""ЄВРОБАНК"" У М.КИЄВІ";6928,25;#2201280#,#2282-6928.25#,#прод.харч.#,#накл.№96 вiд 21.09.15#,#Дог.059/36 вiд 22.06.15#,#в т.ч. ПДВ 1154.71 #
660548;17.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;24264459;"Приватне пiдприємство ""Ранок К""";380355;"ТОВ КБ ""ЄВРОБАНК"" У М.КИЄВІ";6868,8;#2201280#,#2282-6868.80#,#за продукти харчування#,#нак№20000029 вiд 09.09.15#,#Дог.059/73 вiд 14.08.15#,#в т.ч. ПДВ 1144.8 #
