№ ТРАНСАКЦІЇ;ДАТА;КОД ПЛАТНИК;НАЗВА ПЛАТНИКА;МФО ПЛАТНИКА;БАНК ПЛАТНИКА;КОД ОДЕРЖУВАЧ;НАЗВА ОДЕРЖУВАЧ;МФО ОДЕРЖУВАЧ;БАНК ОДЕРЖУВАЧ;СУМА;ПРИЗНАЧЕННЯ ПЛАТЕЖУ
8935178;10.12.2015;35310861;"ДУ ""ІГРМ НАМН""";820019;ГУДКСУ у м.Києві;2070944;КНУ iменi Тараса Шевченка;820019;ГУДКСУ у м.Києві;10000;#6561040#,#2281#,#Пл.за наук-дослiдн.роботи (II етапу)#,# дог.№15ДФ036-01 вiд 28.04.2015р.акт №2-ДФ вiд 09.12.2015р.#без ПДВ#
3676211;21.10.2015;2070944;КНУ iм.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;9265,04;#xxxx.04#,#Перекид. зарах.коштiв 13.10.15 компенс.пiдпр.у межах серед.з/п призв.на вiйськ.службу за призов.пiд час мобiл.за сiчень-серпень xxxx#,#без ПДВ#
3671747;21.10.2015;22994521;Військовий інститут КНУ імТ.Г.Шевченка;820019;ГУДКСУ у м.Києві;2070944;КНУ iм. Т. Шевченка;820019;ГУДКСУ у м.Києві;9174,6;#2101020/01#,#2240#,#9174,60#,#Част.опл. за тимчасове проживання слухачiв курсiв пере-ки#,#дог.36 вiд 30.09.15р.#,#акт 1/36вiд 19.10.15р.#,#В т.ч. ПДВ-1529,10#
5145963;30.10.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;8905,77;#2201280#,#2282-8905.77#,# перерах.безпроцентна позика утрим. iз з-ти за 2 пол. 10.15р. спiвроб.КНУ #,# без ПДВ #
10110590;21.12.2015;37470057;УПСЗН Шевченківської РДА;820019;ГУДКСУ у м.Києві;2070944;Київ. нац. унiвер.iм. Тараса Шевченка;820019;ГУДКСУ у м.Києві;8554,84;# 2501200 #, # 2730 #, # Вiдшкодування з держбюджету компенсацiї потерпiлим внаслiдок Чорноб. катастрофи за грудень 2015р. #, ##, ##
3672856;21.10.2015;2070944;КНУ iм.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;7824,11;#xxxx.11#,#Перекид. зарах.коштiв 13.10.15 компенс.пiдпр.у межах серед.з/п призв.на вiйськ.службу за призов.пiд час мобiл.за сiчень-серпень xxxx#,#без ПДВ#
6301885;13.11.2015;21707620;ІВО НАПН України;820019;ГУДКСУ у м.Києві;2070944;КНУ iм. Т. Шевченка;820019;ГУДКСУ у м.Києві;7800;#6551030#,#2281#,#Опл за  посл харчування учасникiв IV мiж нар. Науково-практичн. конференц#,# угода №030/149 вiд 09.11.15, акт № 1 вiд 10.11.15#,# ПДВ-1300.00#
8160557;30.11.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;7196,23;#2201280#,#2282-7196.23#,# перерах.безпроцентна позика утрим. iз з-ти за 2 пол. 11.15р. спiвроб.КНУ #,# без ПДВ #
7867632;27.11.2015;37470057;УПСЗН Шевченківської РДА;820019;ГУДКСУ у м.Києві;2070944;Київ. нац. унiвер.iм. Тараса Шевченка;820019;ГУДКСУ у м.Києві;7140;# 2501200 #, # 2730 #, # Вiдшкодування з держбюджету компенсацiї потерпiлим внаслiдок Чорноб. катастрофи за листопад 2015р. #, ##, ##
11203507;28.12.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;7047,94;#2201280#,#2282-7047.94#,# перерах.безпроцентна позика утрим. iз з-ти за 2 пол. 12.15р. спiвроб.КНУ #,# без ПДВ #
10785501;24.12.2015;22994521;Військовий інститут КНУ імТ.Г.Шевченка;820019;ГУДКСУ у м.Києві;2070944;КНУ iм. Т. Шевченка;820019;ГУДКСУ у м.Києві;6677,53;#2101020/01#,#2240#,#6677,53#,#Оплата за тимчасове проживання слухачiв курсiв пере-ки#,#дог.56 вiд 30.11.15р.#,#акт 10/56 вiд 21.11.15р.#,#В т.ч. ПДВ-1112,92#
7511325;26.11.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;6591,77;#0301130##2271##Відш витрат за пайов. участ за  теплова енергія##зг акт  10 від 20.111.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ- 1098,63#
11205592;28.12.2015;36217777;Школа вищого корпусу державної служби;820172;ДКСУ;2070944;Київський нац. унів. ім. Т. Шевченка;820019;ГУДКСУ у м.Києві;6284,22;#6121020#,#2282#,#підвищ.кваліф. за держзамовл.#,#дер. контракт №37 від 04.09.15,дод. уг. № 1/58 від 21.12.15,акт № 4 від 22.12.15, ККДБ 25010100 #,#без.ПДВ#
8279181;02.12.2015;38831595;"ДУ ""ІС МОЗ УКРАЇНИ""";820019;ГУДКСУ у м.Києві;2070944;Київський національний університет ім.;820019;ГУДКСУ у м.Києві;6000;"#2301170/03#,#230#,#2282#,#заорг.та пров.навч.зкурсуРад.безп.при здійс.окр.вид.діял.в сфері викор.ядер.ен.(з вид.пос.)#,#зг.дог.№105рвід20.11.15акт№1від01.12.1"""
10113967;21.12.2015;5416930;Ін-т ІПМ ім.І.М.Францевича НАН України;820019;ГУДКСУ у м.Києві;2070944;Київ.нац.унiв-т iм.Т.Шевченка;820019;ГУДКСУ у м.Києві;6000;"#6541030#,#2281#,#навч.з курсу Радiац.безп.при здiйсн.окрем.видiв дiяльн.в сферi викор.ядер.енергiї""#,#дог.118 вiд 12.12.15р.,акт 118 вiд 14.12.15р.#,#без ПДВ#"""
10775418;24.12.2015;22994521;Військовий інститут КНУ імТ.Г.Шевченка;820019;ГУДКСУ у м.Києві;2070944;КНУ iм. Т. Шевченка;820019;ГУДКСУ у м.Києві;5988;#2101020/01#,#2240#,#5988#,#Оплата за тимчасове проживання слухачiв курсiв пере-ки#,#дог.56 вiд 30.11.15р.#,#акт 5/56 вiд 21.11.15р.#,#В т.ч. ПДВ-998,00#
10779732;24.12.2015;22994521;Військовий інститут КНУ імТ.Г.Шевченка;820019;ГУДКСУ у м.Києві;2070944;КНУ iм. Т. Шевченка;820019;ГУДКСУ у м.Києві;5701,92;#2101020/01#,#2240#,#5701,92#,#Оплата за тимчасове проживання слухачiв курсiв пере-ки#,#дог.56 вiд 30.11.15р.#,#акт 8/56 вiд 21.11.15р.#,#В т.ч. ПДВ-950,32#
2362699;06.10.2015;26380187;МЦЯБ КНУ ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;5575;#2201290#,#2281(2800)-5575.00#,#вiдшкодування ПДВ за вересень 2015 #,#авiзо 7 вiд 30.09.15#,#Дог. вiд #,# без ПДВ#
6990601;23.11.2015;37470057;УПСЗН Шевченківської РДА;820019;ГУДКСУ у м.Києві;2070944;Київ. нац. унiвер.iм. Тараса Шевченка;820019;ГУДКСУ у м.Києві;5560,65;# 2501200 #, # 2730 #, # Вiдшкодування з держбюджету компенсацiї потерпiлим внаслiдок Чорноб. катастрофи за жовтень 2015р. #, ##, ##
8217296;01.12.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситетiмен;820019;ГУДКСУ у м.Києві;5539,67;#2201280#,#2282-5539.67#,#за направленням на особ.рах#,#згiдно реєстру авансових звiтiв№В-55 вiд 27.11.15#,# без ПДВ#
5580578;06.11.2015;21721086;Держатомрегулювання України;820172;ДКСУ;2070944;Київський нац. унiвер. iм. Т. Шевченка;820019;ГУДКСУ у м.Києві;5500;#5271010#,#2282#,#ч/опл.посл.підвищ.кваліфік навчання з курсу радіац.безпеки дог.87р від 15.10.15,акт1 від 26.10.15,ККДБ 25010100#,#Без ПДВ#
7104589;24.11.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;5466,7;#0301130##2240##За охорону приміщення .##згакт  7 від 16.11.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ-911,12 #
11120625;25.12.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;5466,7;#0301130##2240##За охорону приміщення .##зг акт№12 від 21.12.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ911,12 #
7108001;24.11.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;5466,7;#0301130##2240##За охорону приміщення .##зг акт 9 від 16.11.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ-911,12 #
7104713;24.11.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;5466,7;#0301130##2240##За охорону приміщення .##зг акт 8 від 16.11.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ-911,12 #
7508906;26.11.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;5466,7;#0301130##2240##За охорону приміщення .##зг акт 10 від 20.11.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ-911,12 #
11122085;25.12.2015;23696843;НАДУ при Президентові України;820019;ГУДКСУ у м.Києві;2070944;КНУ ім.Тараса Шевченко;820019;ГУДКСУ у м.Києві;5466,68;#0301130##2240##За охорону приміщення .##зг акт №11 від 21.12.15.##дог№Ш2/2015 від 06.11.15.##в.т.ч.ПДВ-911,12 #
